fB_median_Thorax,fBmedian_Abdomen,fB_median_Tot
9.375,9.375,9.090909091
9.836065574,9.375,9.677419355
10,9.677419355,10
9.677419355,9.523809524,9.836065574
9.836065574,9.677419355,9.836065574
9.523809524,9.677419355,9.523809524
7.407407407,5.660377358,8.571428571
6.666666667,5.357142857,8.450704225
3.00030003,3.468208092,2.714932127
2.266647695,2.372876057,2.606581477
3.429346422,3.50877193,2.777777778
9.090909091,3.468208092,5.660377358
9.677419355,8.450704225,9.230769231
9.677419355,8.571428571,9.523809524
2.708817415,4.47761194,3
2.090592334,3.672506739,2.090592334
2.090592334,3.672506739,2.090592334
2.932481404,3.468208092,2.777777778
2.932481404,3.468208092,2.857142857
2.830440587,8.823529412,2.643171806
4.255319149,9.677419355,4.411764706
3.04576376,3.007537688,3.300290135
2.97029703,3.015075377,3.409090909
7.792207792,9.375,8.108108108
7.594936709,9.677419355,7.407407407
6.18556701,9.836065574,6.18556701
8.450704225,9.677419355,8.333333333
8.108108108,9.677419355,8
6.25,9.836065574,6.451612903
4.615384615,9.523809524,4.761904762
2.843665768,10,2.962981027
2.739726027,10,2.857142857
2.739726027,10,2.721102427
2.758751903,9.836065574,2.548333574
2.739726027,9.677419355,3.117072381
3.380308513,9.836065574,3.448275862
6.451612903,10,6.382978723
8.823529412,10,8.823529412
8.695652174,10.16949153,8.450704225
7.594936709,10,7.594936709
8.823529412,9.836065574,8.955223881
8.823529412,9.677419355,8.823529412
9.230769231,9.677419355,8.955223881
9.677419355,9.523809524,9.230769231
9.836065574,9.677419355,9.836065574
9.836065574,9.677419355,9.836065574
10,9.523809524,10
10,9.523809524,10
9.230769231,9.677419355,8.955223881
9.375,9.836065574,9.230769231
9.230769231,9.918032787,9.230769231
8.695652174,10,8.450704225
7.5,9.836065574,7.228915663
4.511278195,10,4.580152672
3,10,3.06122449
2.553191489,10.16949153,2.586206897
2.643171806,10,2.090592334
2.404896543,10,2.090592334
2.631629571,9.677419355,2.857142857
3.045685279,9.677419355,3.10880829
6.382978723,9.677419355,6.451612903
8.695652174,10,8.571428571
9.375,10,9.375
9.836065574,9.836065574,9.836065574
9.230769231,9.523809524,9.090909091
9.677419355,9.677419355,9.677419355
10,9.523809524,9.836065574
8.823529412,9.523809524,8.450704225
9.090909091,9.523809524,8.955223881
9.523809524,9.677419355,9.230769231
9.677419355,9.677419355,9.230769231
9.836065574,9.836065574,9.523809524
9.836065574,9.836065574,9.677419355
10,9.600614439,9.677419355
9.836065574,9.375,9.523809524
9.375,9.836065574,9.090909091
9.677419355,9.677419355,9.523809524
2.376321486,3.571428571,2.144197266
2,3.672506739,2
2.376321486,2.649019531,2.048640649
3.448275862,2.69058296,5.607476636
5.309734513,4.651162791,7.142857143
9.836065574,9.836065574,9.677419355
9.677419355,8.955223881,9.375
9.677419355,9.375,9.375
4.255319149,4.838709677,5.660377358
2.286386203,4.255319149,2.264150943
2.325581395,2.678571429,2.321091856
8.955223881,5.504587156,8
9.836065574,8.823529412,9.836065574
9.836065574,9.836065574,9.836065574
10,9.523809524,9.677419355
10,9.523809524,9.677419355
10,9.230769231,9.677419355
10,8.695652174,9.677419355
10,9.523809524,9.836065574
9.836065574,9.677419355,9.523809524
8.219178082,9.523809524,8.219178082
7.407407407,9.523809524,7.792207792
9.836065574,9.523809524,9.677419355
2,3.296604046,2.048640649
2,3.125,2.048640649
2.784237726,3,4.918032787
9.375,8.823529412,8.955223881
9.230769231,9.375,9.230769231
9.600614439,9.836065574,9.523809524
9.836065574,9.677419355,9.836065574
9.523809524,9.677419355,9.375
9.523809524,9.677419355,9.230769231
9.836065574,9.836065574,9.375
10,10,9.677419355
9.375,9.836065574,9.375
9.836065574,9.677419355,9.677419355
10,9.677419355,9.836065574
9.836065574,9.677419355,9.836065574
9.836065574,9.836065574,9.523809524
10,10,9.836065574
10,10,9.836065574
2.459016393,2.643171806,3.06122449
2.453997993,2.643171806,3.428571429
9.836065574,9.677419355,10
9.836065574,9.375,10
9.836065574,9.523809524,9.836065574
9.375,9.230769231,8.955223881
9.523809524,9.375,9.375
9.523809524,9.523809524,9.836065574
8.955223881,9.523809524,8.823529412
9.677419355,9.677419355,9.523809524
9.375,9.677419355,9.677419355
9.375,8.955223881,9.677419355
9.836065574,9.375,10
9.523809524,9.677419355,9.375
2.33052765,3.045685279,2.090592334
2,3.468208092,2
2.220853859,2.608695652,2.507678347
9.677419355,2.608695652,8.823529412
9.523809524,3.680981595,8.823529412
9.677419355,8.333333333,9.090909091
9.836065574,9.523809524,9.523809524
9.836065574,7.594936709,9.523809524
10,8.333333333,9.523809524
10,9.523809524,10.16949153
9.836065574,9.375,9.677419355
9.677419355,9.523809524,9.523809524
8.823529412,7.453703704,8.219178082
8.823529412,7.5,8.219178082
9.836065574,10,9.836065574
9.677419355,9.677419355,9.677419355
9.230769231,9.677419355,9.523809524
9.375,9.375,9.523809524
2.286386203,2.474742321,2.197802198
2.353266888,2.575107296,2.218304084
9.230769231,6.593406593,8.695652174
9.677419355,9.230769231,9.523809524
9.836065574,9.375,9.523809524
9.836065574,9.677419355,10
9.677419355,9.836065574,9.523809524
9.523809524,9.677419355,9.230769231
9.230769231,9.230769231,9.090909091
9.677419355,9.230769231,9.375
9.677419355,9.677419355,9.523809524
9.677419355,9.677419355,9.523809524
9.523809524,9.523809524,9.375
9.677419355,9.523809524,9.230769231
9.836065574,9.836065574,9.523809524
9.836065574,9.677419355,9.523809524
2,2.372876057,2.006688963
2,2.316602317,2
2,3.468208092,2.006688963
2.142857143,3.022689204,2.097902098
2.353266888,2.515734327,3.03030303
8.219178082,8.695652174,8.450704225
9.523809524,9.523809524,9.677419355
2,3.296604046,2
2,3.125,2
8.571428571,7.058823529,9.375
9.677419355,9.523809524,9.523809524
9.836065574,10,9.836065574
9.375,10,9.523809524
10,9.523809524,10
10,9.677419355,10
9.677419355,9.836065574,9.677419355
9.836065574,8.955223881,9.523809524
9.836065574,9.523809524,9.523809524
9.677419355,9.677419355,9.677419355
9.523809524,9.523809524,9.677419355
9.836065574,9.677419355,9.677419355
9.523809524,9.230769231,9.836065574
9.375,9.375,9.523809524
9.677419355,9.677419355,9.523809524
9.836065574,9.523809524,9.836065574
10,9.523809524,9.836065574
9.375,9.677419355,9.523809524
9.523809524,9.090909091,9.230769231
9.677419355,9.375,9.230769231
9.836065574,10,9.600614439
9.375,9.375,8.955223881
9.375,9.375,8.955223881
9.677419355,9.375,9.090909091
9.836065574,9.523809524,9.523809524
9.677419355,9.230769231,9.523809524
10,9.523809524,10
10.16949153,9.677419355,10
10.16949153,9.836065574,10.16949153
10.16949153,9.523809524,9.836065574
9.836065574,9.523809524,9.523809524
10,9.677419355,10
9.836065574,9.677419355,9.677419355
9.523809524,8.955223881,8.955223881
2,2.194721455,2
2,2.298850575,2
3.896268185,3.125,2.23880597
6.451612903,4.411764706,5.084745763
2.739726027,2.816963499,3
2.453997993,2.537099946,3.149627997
4.195804196,4.054054054,5.882352941
2,3.093112245,2
2,3,2
6.315789474,3.409090909,2.259895021
8.955223881,8.955223881,9.090909091
8.695652174,10,8.695652174
9.677419355,9.836065574,9.523809524
9.677419355,6.52173913,9.523809524
9.677419355,6.52173913,9.375
9.090909091,9.230769231,8.955223881
8.823529412,9.090909091,8.955223881
9.375,8.219178082,9.523809524
9.230769231,8.333333333,9.523809524
9.523809524,9.677419355,9.375
9.375,9.836065574,9.230769231
9.677419355,9.677419355,9.523809524
9.677419355,9.677419355,9.677419355
9.836065574,9.677419355,9.523809524
9.230769231,10,8.955223881
9.375,10,9.230769231
9.523809524,9.836065574,9.375
8.823529412,9.836065574,8.955223881
9.230769231,9.677419355,9.375
3.846153846,7.894736842,4.511278195
2,2.316602317,2
2,2.429149798,2
2,3.093112245,2
3.166248956,2.654867257,3.351955307
9.375,8,8.823529412
9.836065574,9.375,10
9.836065574,9.230769231,9.836065574
9.836065574,8.955223881,9.836065574
2.608695652,3.192934783,2.34665037
2.116724739,3.468208092,2.006688963
2.090592334,3.468208092,2.006688963
2.40015361,9.090909091,2.507678347
2,2.429149798,2
2,2.434087094,2
2.086962834,3.571428571,2.090592334
